   1:               R.. 0x0d600  R.. 0x0d600  R.. 0x0d600
   5:               Rb. 0x0d601  Rb. 0x0d601  Rb. 0x0d601
   9:               Rb. 0x0d602  Rb. 0x0d602  Rb. 0x0d602
  14:               R.. 0x0d600  R.. 0x0d600  R.. 0x0d600
  18:               Rb. 0x0d601  Rb. 0x0d601  Rb. 0x0d601
  22:               Rb. 0x0d602  Rb. 0x0d602  Rb. 0x0d602
  33:               R.. 0x0d800  R.. 0x0d800  R.. 0x0d801
  37:               Rb. 0x0d800  Rb. 0x0d800  Rb. 0x0d801
  43:  R.. 0x0d407  R.. 0x0d400  R.. 0x0d400  R.. 0x0d401
  49:  R.. 0x0d807  R.. 0x0d800  R.. 0x0d800  R.. 0x0d801
  53:  Rb. 0x0d807  Rb. 0x0d800  Rb. 0x0d800  Rb. 0x0d801
  59:  R.. 0x0d407  R.. 0x0d400  R.. 0x0d400  R.. 0x0d401
  65:  R.. 0x0d600  R.. 0x0d600  R.. 0x0d600  R.. 0x0d600
  69:  Rb. 0x0d601  Rb. 0x0d601  Rb. 0x0d601  Rb. 0x0d601
  73:  Rb. 0x0d602  Rb. 0x0d602  Rb. 0x0d602  Rb. 0x0d602
  78:  R.. 0x0d600  R.. 0x0d600  R.. 0x0d600  R.. 0x0d600
  82:  Rb. 0x0d601  Rb. 0x0d601  Rb. 0x0d601  Rb. 0x0d601
  86:  Rb. 0x0d602  Rb. 0x0d602  Rb. 0x0d602  Rb. 0x0d602
  97:  R.. 0x0d807  R.. 0x0d800  R.. 0x0d800  R.. 0x0d801
 101:  Rb. 0x0d807  Rb. 0x0d800  Rb. 0x0d800  Rb. 0x0d801
 107:  R.. 0x0d407  R.. 0x0d400  R.. 0x0d400  R.. 0x0d401
 113:  R.. 0x0d807  R.. 0x0d800  R.. 0x0d800  R.. 0x0d801
 117:  Rb. 0x0d807  Rb. 0x0d800  Rb. 0x0d800  Rb. 0x0d801
 123:  R.. 0x0d407  R.. 0x0d400  R.. 0x0d400  R.. 0x0d401
 181:  R.. 0x0d600  R.. 0x0d600  R.. 0x0d600  R.. 0x0d600
 193:  R.. 0x1ffff  R.. 0x1ffff  R.. 0x1ffff  R.. 0x1ffff
 197:  Rb. 0x1ffff  Rb. 0x1ffff  Rb. 0x1ffff  Rb. 0x1ffff
 201:  Rb. 0x1ffff  Rb. 0x1ffff  Rb. 0x1ffff  Rb. 0x1ffff
