  41:  W.. 0x1fa7b  W.. 0x1fa90  W.. 0x1faa6  W.. 0x1fabc
  89:  W.. 0x1fa7c  W.. 0x1fa91  W.. 0x1faa7  W.. 0x1fabd
 157:  W.. 0x1fa7d  W.. 0x1fa92  W.. 0x1faa8  W.. 0x1fabe
 189:  R.. 0x1ffff  R.. 0x1ffff  R.. 0x1ffff  R.. 0x1ffff
 193:  Rb. 0x1ffff  Rb. 0x1ffff  Rb. 0x1ffff  Rb. 0x1ffff
 197:  Rb. 0x1ffff  Rb. 0x1ffff  Rb. 0x1ffff  Rb. 0x1ffff
 201:  Rb. 0x1ffff  Rb. 0x1ffff  Rb. 0x1ffff  Rb. 0x1ffff
 209:  W.. 0x1fa7e  W.. 0x1fa93  W.. 0x1faa9  W.. 0x1fabf
 221:  R.v 0x01380  R.v 0x01400  R.v 0x01480  R.v 0x01500
 225:  Rbv 0x01381  Rbv 0x01401  Rbv 0x01481  Rbv 0x01501
 229:  Rbv 0x01382  Rbv 0x01402  Rbv 0x01482  Rbv 0x01502
 233:  Rbv 0x01383  Rbv 0x01403  Rbv 0x01483  Rbv 0x01503
 253:  R.v 0x01384  R.v 0x01404  R.v 0x01484  R.v 0x01504
 257:  Rbv 0x01385  Rbv 0x01405  Rbv 0x01485  Rbv 0x01505
 261:  Rbv 0x01386  Rbv 0x01406  Rbv 0x01486  Rbv 0x01506
 265:  Rbv 0x01387  Rbv 0x01407  Rbv 0x01487  Rbv 0x01507
 273:  W.. 0x1fa7f  W.. 0x1fa94  W.. 0x1faaa  W.. 0x1fac0
 279:  R.. 0x04e7f  R.. 0x0567f  R.. 0x05e7f  R.. 0x0667f
 285:  R.v 0x01388  R.v 0x01408  R.v 0x01488  R.v 0x01508
 289:  Rbv 0x01389  Rbv 0x01409  Rbv 0x01489  Rbv 0x01509
 293:  Rbv 0x0138a  Rbv 0x0140a  Rbv 0x0148a  Rbv 0x0150a
 297:  Rbv 0x0138b  Rbv 0x0140b  Rbv 0x0148b  Rbv 0x0150b
 317:  R.v 0x0138c  R.v 0x0140c  R.v 0x0148c  R.v 0x0150c
 321:  Rbv 0x0138d  Rbv 0x0140d  Rbv 0x0148d  Rbv 0x0150d
 325:  Rbv 0x0138e  Rbv 0x0140e  Rbv 0x0148e  Rbv 0x0150e
 329:  Rbv 0x0138f  Rbv 0x0140f  Rbv 0x0148f  Rbv 0x0150f
 337:               W.. 0x1fa95  W.. 0x1faab  W.. 0x1fac1
 349:  R.v 0x01390  R.v 0x01410  R.v 0x01490  R.v 0x01510
 353:  Rbv 0x01391  Rbv 0x01411  Rbv 0x01491  Rbv 0x01511
 357:  Rbv 0x01392  Rbv 0x01412  Rbv 0x01492  Rbv 0x01512
 361:  Rbv 0x01393  Rbv 0x01413  Rbv 0x01493  Rbv 0x01513
 381:  R.v 0x01394  R.v 0x01414  R.v 0x01494  R.v 0x01514
 385:  Rbv 0x01395  Rbv 0x01415  Rbv 0x01495  Rbv 0x01515
 389:  Rbv 0x01396  Rbv 0x01416  Rbv 0x01496  Rbv 0x01516
 393:  Rbv 0x01397  Rbv 0x01417  Rbv 0x01497  Rbv 0x01517
 401:  W.. 0x1fa80  W.. 0x1fa96  W.. 0x1faac  W.. 0x1fac2
 407:  R.. 0x14f7f  R.. 0x1577f  R.. 0x15f7f  R.. 0x1677f
 413:  R.v 0x01398  R.v 0x01418  R.v 0x01498  R.v 0x01518
 417:  Rbv 0x01399  Rbv 0x01419  Rbv 0x01499  Rbv 0x01519
 421:  Rbv 0x0139a  Rbv 0x0141a  Rbv 0x0149a  Rbv 0x0151a
 425:  Rbv 0x0139b  Rbv 0x0141b  Rbv 0x0149b  Rbv 0x0151b
 445:  R.v 0x0139c  R.v 0x0141c  R.v 0x0149c  R.v 0x0151c
 449:  Rbv 0x0139d  Rbv 0x0141d  Rbv 0x0149d  Rbv 0x0151d
 453:  Rbv 0x0139e  Rbv 0x0141e  Rbv 0x0149e  Rbv 0x0151e
 457:  Rbv 0x0139f  Rbv 0x0141f  Rbv 0x0149f  Rbv 0x0151f
 465:  W.. 0x1fa81  W.. 0x1fa97  W.. 0x1faad  W.. 0x1fac3
 477:  R.v 0x013a0  R.v 0x01420  R.v 0x014a0  R.v 0x01520
 481:  Rbv 0x013a1  Rbv 0x01421  Rbv 0x014a1  Rbv 0x01521
 485:  Rbv 0x013a2  Rbv 0x01422  Rbv 0x014a2  Rbv 0x01522
 489:  Rbv 0x013a3  Rbv 0x01423  Rbv 0x014a3  Rbv 0x01523
 509:  R.v 0x013a4  R.v 0x01424  R.v 0x014a4  R.v 0x01524
 513:  Rbv 0x013a5  Rbv 0x01425  Rbv 0x014a5  Rbv 0x01525
 517:  Rbv 0x013a6  Rbv 0x01426  Rbv 0x014a6  Rbv 0x01526
 521:  Rbv 0x013a7  Rbv 0x01427  Rbv 0x014a7  Rbv 0x01527
 529:  W.. 0x1fa82  W.. 0x1fa98  W.. 0x1faae  W.. 0x1fac4
 535:  R.. 0x0507f  R.. 0x0587f  R.. 0x0607f  R.. 0x0687f
 541:  R.v 0x013a8  R.v 0x01428  R.v 0x014a8  R.v 0x01528
 545:  Rbv 0x013a9  Rbv 0x01429  Rbv 0x014a9  Rbv 0x01529
 549:  Rbv 0x013aa  Rbv 0x0142a  Rbv 0x014aa  Rbv 0x0152a
 553:  Rbv 0x013ab  Rbv 0x0142b  Rbv 0x014ab  Rbv 0x0152b
 573:  R.v 0x013ac  R.v 0x0142c  R.v 0x014ac  R.v 0x0152c
 577:  Rbv 0x013ad  Rbv 0x0142d  Rbv 0x014ad  Rbv 0x0152d
 581:  Rbv 0x013ae  Rbv 0x0142e  Rbv 0x014ae  Rbv 0x0152e
 585:  Rbv 0x013af  Rbv 0x0142f  Rbv 0x014af  Rbv 0x0152f
 593:  W.. 0x1fa83  W.. 0x1fa99  W.. 0x1faaf  W.. 0x1fac5
 605:  R.v 0x013b0  R.v 0x01430  R.v 0x014b0  R.v 0x01530
 609:  Rbv 0x013b1  Rbv 0x01431  Rbv 0x014b1  Rbv 0x01531
 613:  Rbv 0x013b2  Rbv 0x01432  Rbv 0x014b2  Rbv 0x01532
 617:  Rbv 0x013b3  Rbv 0x01433  Rbv 0x014b3  Rbv 0x01533
 637:  R.v 0x013b4  R.v 0x01434  R.v 0x014b4  R.v 0x01534
 641:  Rbv 0x013b5  Rbv 0x01435  Rbv 0x014b5  Rbv 0x01535
 645:  Rbv 0x013b6  Rbv 0x01436  Rbv 0x014b6  Rbv 0x01536
 649:  Rbv 0x013b7  Rbv 0x01437  Rbv 0x014b7  Rbv 0x01537
 657:  W.. 0x1fa84  W.. 0x1fa9a  W.. 0x1fab0  W.. 0x1fac6
 663:  R.. 0x1517f  R.. 0x1597f  R.. 0x1617f  R.. 0x1697f
 669:  R.v 0x013b8  R.v 0x01438  R.v 0x014b8  R.v 0x01538
 673:  Rbv 0x013b9  Rbv 0x01439  Rbv 0x014b9  Rbv 0x01539
 677:  Rbv 0x013ba  Rbv 0x0143a  Rbv 0x014ba  Rbv 0x0153a
 681:  Rbv 0x013bb  Rbv 0x0143b  Rbv 0x014bb  Rbv 0x0153b
 701:  R.v 0x013bc  R.v 0x0143c  R.v 0x014bc  R.v 0x0153c
 705:  Rbv 0x013bd  Rbv 0x0143d  Rbv 0x014bd  Rbv 0x0153d
 709:  Rbv 0x013be  Rbv 0x0143e  Rbv 0x014be  Rbv 0x0153e
 713:  Rbv 0x013bf  Rbv 0x0143f  Rbv 0x014bf  Rbv 0x0153f
 721:  W.. 0x1fa85  W.. 0x1fa9b  W.. 0x1fab1  W.. 0x1fac7
 733:  R.v 0x013c0  R.v 0x01440  R.v 0x014c0  R.v 0x01540
 737:  Rbv 0x013c1  Rbv 0x01441  Rbv 0x014c1  Rbv 0x01541
 741:  Rbv 0x013c2  Rbv 0x01442  Rbv 0x014c2  Rbv 0x01542
 745:  Rbv 0x013c3  Rbv 0x01443  Rbv 0x014c3  Rbv 0x01543
 765:  R.v 0x013c4  R.v 0x01444  R.v 0x014c4  R.v 0x01544
 769:  Rbv 0x013c5  Rbv 0x01445  Rbv 0x014c5  Rbv 0x01545
 773:  Rbv 0x013c6  Rbv 0x01446  Rbv 0x014c6  Rbv 0x01546
 777:  Rbv 0x013c7  Rbv 0x01447  Rbv 0x014c7  Rbv 0x01547
 785:  W.. 0x1fa86  W.. 0x1fa9c  W.. 0x1fab2  W.. 0x1fac8
 791:  R.. 0x0527f  R.. 0x05a7f  R.. 0x0627f  R.. 0x06aff
 797:  R.v 0x013c8  R.v 0x01448  R.v 0x014c8  R.v 0x01548
 801:  Rbv 0x013c9  Rbv 0x01449  Rbv 0x014c9  Rbv 0x01549
 805:  Rbv 0x013ca  Rbv 0x0144a  Rbv 0x014ca  Rbv 0x0154a
 809:  Rbv 0x013cb  Rbv 0x0144b  Rbv 0x014cb  Rbv 0x0154b
 829:  R.v 0x013cc  R.v 0x0144c  R.v 0x014cc  R.v 0x0154c
 833:  Rbv 0x013cd  Rbv 0x0144d  Rbv 0x014cd  Rbv 0x0154d
 837:  Rbv 0x013ce  Rbv 0x0144e  Rbv 0x014ce  Rbv 0x0154e
 841:  Rbv 0x013cf  Rbv 0x0144f  Rbv 0x014cf  Rbv 0x0154f
 849:  W.. 0x1fa87  W.. 0x1fa9d  W.. 0x1fab3  W.. 0x1fac9
 861:  R.v 0x013d0  R.v 0x01450  R.v 0x014d0  R.v 0x01550
 865:  Rbv 0x013d1  Rbv 0x01451  Rbv 0x014d1  Rbv 0x01551
 869:  Rbv 0x013d2  Rbv 0x01452  Rbv 0x014d2  Rbv 0x01552
 873:  Rbv 0x013d3  Rbv 0x01453  Rbv 0x014d3  Rbv 0x01553
 893:  R.v 0x013d4  R.v 0x01454  R.v 0x014d4  R.v 0x01554
 897:  Rbv 0x013d5  Rbv 0x01455  Rbv 0x014d5  Rbv 0x01555
 901:  Rbv 0x013d6  Rbv 0x01456  Rbv 0x014d6  Rbv 0x01556
 905:  Rbv 0x013d7  Rbv 0x01457  Rbv 0x014d7  Rbv 0x01557
 913:  W.. 0x1fa88  W.. 0x1fa9e  W.. 0x1fab4  W.. 0x1faca
 919:  R.. 0x1537f  R.. 0x15b7f  R.. 0x1637f  R.. 0x16b7f
 925:  R.v 0x013d8  R.v 0x01458  R.v 0x014d8  R.v 0x01558
 929:  Rbv 0x013d9  Rbv 0x01459  Rbv 0x014d9  Rbv 0x01559
 933:  Rbv 0x013da  Rbv 0x0145a  Rbv 0x014da  Rbv 0x0155a
 937:  Rbv 0x013db  Rbv 0x0145b  Rbv 0x014db  Rbv 0x0155b
 957:  R.v 0x013dc  R.v 0x0145c  R.v 0x014dc  R.v 0x0155c
